mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C11149,13331,Dichloroacetate; Dichloroacetic acid,O=C(O)C(Cl)Cl,C2H2Cl2O2,"['[O;H,-]C(=O)']"
C18588,124489262,Sodium fluoroacetate; Sodium monofluoroacetate,O=C([O-])CF.[Na+],C2H2FNaO2,"['[O-]', '[O;H,-]C(=O)']"
C00048,3350,Glyoxylate; Glyoxalate; Glyoxylic acid,O=CC(=O)O,C2H2O3,"['[O;H,-]C(=O)']"
C00209,3509,Oxalate; Oxalic acid; Ethanedioic acid,O=C(O)C(=O)O,C2H2O4,"['[O;H,-]C(=O)']"
C06755,8976,Chloroacetic acid; Chloroethanoic acid,O=C(O)CCl,C2H3ClO2,"['[O;H,-]C(=O)']"
C06108,8370,Fluoroacetate; Fluoroacetic acid; Cymonic acid; Gifblaar poison; HFA; UN 2642,O=C(O)CF,C2H3FO2,"['[O;H,-]C(=O)']"
C12554,582944,Potassium acetate,CC(=O)[O-].[K+],C2H3KO2,"['[O-]', '[O;H,-]C(=O)']"
C15809,47205134,Iminoglycine; Iminoacetic acid; 2-Iminoacetate,N=CC(=O)O,C2H3NO2,"['[O;H,-]C(=O)']"
C01444,4622,Oxamate; Oxamic acid; Oxalic monoamide,NC(=O)C(=O)O,C2H3NO3,"['[O;H,-]C(=O)']"
C07165,9374,Triclofos,O=P(O)(O)OCC(Cl)(Cl)Cl,C2H4Cl3O4P,['[P](=O)(O)(O)']
C01010,4255,Urea-1-carboxylate; Allophanate; Allophanic acid,NC(=O)NC(=O)O,C2H4N2O3,"['[O;H,-]C(=O)']"
C00033,3335,Acetate; Acetic acid; Ethanoic acid,CC(=O)O,C2H4O2,"['[O;H,-]C(=O)']"
C02086,5171,Thioglycolate; Mercaptoacetic acid; Mercaptoethanoic acid; Thioglycolic acid,O=C(O)CS,C2H4O2S,"['[O;H,-]C(=O)']"
C00160,3460,Glycolate; Glycolic acid; Hydroxyacetic acid,O=C(O)CO,C2H4O3,"['[O;H,-]C(=O)']"
C03547,6350,omega-Hydroxy fatty acid,O=C(O)CO,C2H4O3,"['[O;H,-]C(=O)']"
C00593,3872,Sulfoacetaldehyde; 2-Sulfoacetaldehyde; 2-Oxoethanesulfonate,O=CCS(=O)(=O)O,C2H4O4S,['O=S(=O)(O)']
C14179,7846991,Sulfoacetate; Sulfoacetic acid,O=C(O)CS(=O)(=O)O,C2H4O5S,"['[O;H,-]C(=O)', 'O=S(=O)(O)']"
C06550,8779,Arsonoacetate,O=C(O)C[As](=O)(O)O,C2H5AsO5,"['[O;H,-]C(=O)']"
C03167,6050,Phosphonoacetaldehyde; 2-Phosphonoacetaldehyde; 2-Oxoethylphosphonate,O=CCP(=O)(O)O,C2H5O4P,['[P](=O)(O)(O)']
C05682,7989,Phosphonoacetate; Phosphonoacetic acid; Fosfonet,O=C(O)CP(=O)(O)O,C2H5O5P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C21614,340650278,Glycolaldehyde phosphate,O=CCOP(=O)(O)O,C2H5O5P,['[P](=O)(O)(O)']
C00227,3527,Acetyl phosphate,CC(=O)OP(=O)(O)O,C2H5O5P,['[P](=O)(O)(O)']
C00988,4234,2-Phosphoglycolate; Phosphoglycolic acid,O=C(O)COP(=O)(O)O,C2H5O6P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C18399,124489073,Ethephon,O=P(O)(O)CCCl,C2H6ClO3P,['[P](=O)(O)(O)']
C19181,124489853,Methyl methanesulfonate; MMS,COS(C)(=O)=O,C2H6O3S,['O=S(=O)(O)']
C03576,6368,Coenzyme M; 2-Mercaptoethanesulfonate; Reduced coenzyme M; HS-CoM; CoM,O=S(=O)(O)CCS,C2H6O3S2,['O=S(=O)(O)']
C05123,7545,2-Hydroxyethanesulfonate; 2-Hydroxyethanesulfonic acid; 2-Hydroxyethane-1-sulfonic acid; Isethionic acid; Isethionate,O=S(=O)(O)CCO,C2H6O4S,['O=S(=O)(O)']
C19177,124489849,Dimethyl sulfate,COS(=O)(=O)OC,C2H6O4S,['O=S(=O)(O)']
C21615,340650279,Glycolaldehyde triphosphate,O=CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O,C2H7O11P3,['[P](=O)(O)(O)']
C19406,124490078,Dimethyl hydrogen phosphite,CO[PH](=O)OC,C2H7O3P,['[P](=O)(O)(O)']
C18401,124489075,Fosetyl,CCO[PH](=O)O,C2H7O3P,['[P](=O)(O)(O)']
C06451,8684,2-Hydroxyethylphosphonate; (2-Hydroxyethyl)-phosphonic acid,O=P(O)(O)CCO,C2H7O4P,['[P](=O)(O)(O)']
C07736,9938,"Etidronic acid; 1-Hydroxyethylidene-1,1-diphosphonic acid; Ethane-1-hydroxy-1,1-bisphosphonate",CC(O)(P(=O)(O)O)P(=O)(O)O,C2H8O7P2,['[P](=O)(O)(O)']
C11150,13332,Trichloroacetate; Trichloroacetic acid; TCA,O=C(O)C(Cl)(Cl)Cl,C2HCl3O2,"['[O;H,-]C(=O)']"
C22591,,Sennidin B,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cccc(O)c3C(=O)c3c(O)cc(C(=O)O)cc31)c1cccc(O)c1C2=O,C30H18O10,"['[O;H,-]C(=O)']"
C22590,,Sennidin A,O=C(O)c1cc(O)c2c(c1)[C@H]([C@@H]1c3cccc(O)c3C(=O)c3c(O)cc(C(=O)O)cc31)c1cccc(O)c1C2=O,C30H18O10,"['[O;H,-]C(=O)']"
C09247,11438,Trichotomine,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)C2=C/C(=C3/C=C4c5[nH]c6ccccc6c5C[C@@H](C(=O)O)N4C3=O)C(=O)N21,C30H20N4O6,"['[O;H,-]C(=O)']"
C22592,,Sennidin C,O=C(O)c1cc(O)c2c(c1)[C@H]([C@@H]1c3cccc(O)c3C(=O)c3c(O)cc(CO)cc31)c1cccc(O)c1C2=O,C30H20O9,"['[O;H,-]C(=O)']"
C22593,,Sennidin D,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cccc(O)c3C(=O)c3c(O)cc(CO)cc31)c1cccc(O)c1C2=O,C30H20O9,"['[O;H,-]C(=O)']"
C06230,8473,Fe-enterobactin; Fe-enterochlin,O=C(N[C@H]1COC(=O)[C@@H](NC(=O)c2cccc([O-])c2[O-])COC(=O)[C@@H](NC(=O)c2cccc([O-])c2[O-])COC1=O)c1cccc([O-])c1[O-].[Fe+3],C30H21FeN3O15-3,['[O-]']
C02539,5546,Fenoprofen calcium,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.[Ca+2],C30H26CaO6,"['[O-]', '[O;H,-]C(=O)']"
C22185,405226376,"N-(2,3-Dihydroxybenzoyl)-L-serine trimer; O-3-{O-3-[N-(2,3-dihydroxybenzoyl)-L-seryl]-N-(2,3-dihydroxybenzoyl)-L-seryl}-N-(2,3-dihydroxybenzoyl)-L-serine",O=C(N[C@@H](COC(=O)[C@H](COC(=O)[C@H](CO)NC(=O)c1cccc(O)c1O)NC(=O)c1cccc(O)c1O)C(=O)O)c1cccc(O)c1O,C30H29N3O16,"['[O;H,-]C(=O)']"
C16373,47205681,Cyanidin-3-O-(6''-O-malonyl-2''-O-glucuronyl)glucoside,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,C30H31O20+,"['[O;H,-]C(=O)']"
C16304,47205612,Delphinidin 3-O-(6''-O-malonyl)-beta-glucoside-3'-O-beta-glucoside; Delphinidin 3-O-(6''-O-malonyl)-beta-D-glucoside-3'-O-beta-D-glucoside,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)[C@H](O)[C@@H](O)[C@@H]1O,C30H33O20+,"['[O;H,-]C(=O)']"
C21770,354339115,"4,4'-Diapolycopene-4,4'-dioate",CC(/C=C/C=C(C)/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(/C)C(=O)O,C30H36O4,"['[O;H,-]C(=O)']"
C21768,354339114,"4,4'-Diapolycopen-4-oate",CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C(=O)O,C30H38O2,"['[O;H,-]C(=O)']"
C16146,47205456,"4,4'-Diaponeurosporenic acid",CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C(=O)O,C30H40O2,"['[O;H,-]C(=O)']"
C09064,11256,Atractyloside,C=C1[C@@H]2CC[C@H]3[C@]4(C)C[C@H](O[C@@H]5O[C@H](CO)[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OC(=O)CC(C)C)C[C@@H](C(=O)O)[C@H]4CC[C@]3(C2)[C@H]1O.[K+].[K+],C30H44K2O16S2,"['[O-]', '[O;H,-]C(=O)', '[O-]S(=O)(=O)O', 'O=S(=O)(O)']"
C02943,5862,3-Oxoglycyrrhetinate,CC1(C)C(=O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,C30H44O4,"['[O;H,-]C(=O)']"
C08971,11163,Propapyriogenin A2,CC1(C)C[C@H]2C3=C[C@@H](O)[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1=O,C30H44O5,"['[O;H,-]C(=O)']"
C07016,9228,Fosinopril,CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,C30H46NO7P,"['[O;H,-]C(=O)']"
C02283,5340,Glycyrrhetinate; Enoxolone; Glycyrrhetinic acid,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,C30H46O4,"['[O;H,-]C(=O)']"
C03930,6658,3alpha-Hydroxyglycyrrhetinate,CC1(C)[C@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,C30H46O4,"['[O;H,-]C(=O)']"
C08950,11142,Gypsogenin,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]2C1,C30H46O4,"['[O;H,-]C(=O)']"
C17764,96024087,Glabric acid,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@](C)(C(=O)O)[C@H](O)C[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,C30H46O5,"['[O;H,-]C(=O)']"
C08972,11164,Quillaic acid,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]2C1,C30H46O5,"['[O;H,-]C(=O)']"
C11246,13424,6alpha-Glucuronosylhyodeoxycholate,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]4O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C30H47O10-,"['[O-]', '[O;H,-]C(=O)']"
C17148,96023600,Oleanolic acid; 3beta-Hydroxyolean-12-en-28-oic acid; Astrantiagenin C; Caryophyllin; Oleanolate,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,C30H48O3,"['[O;H,-]C(=O)']"
C08619,10812,Betulinic acid,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C30H48O3,"['[O;H,-]C(=O)']"
C22120,405226312,"4alpha-Carboxy-stigmasta-7,24(24(1))-dien-3beta-ol",C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C(=O)O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,C30H48O3,"['[O;H,-]C(=O)']"
C08623,10816,alpha-Elemolic acid,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3,C30H48O3,"['[O;H,-]C(=O)']"
C08988,11180,Ursolic acid,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,C30H48O3,"['[O;H,-]C(=O)']"
C17070,96023548,Sumaresinol; Sumaresinolic acid,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1,C30H48O4,"['[O;H,-]C(=O)']"
C17067,96023545,Siaresinol; Siaresinolic acid,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@@H]1O,C30H48O4,"['[O;H,-]C(=O)']"
C08942,11134,Echinocystic acid,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,C30H48O4,"['[O;H,-]C(=O)']"
C16912,96023405,Alphitolic acid; 2alpha-Hydroxybetulinic acid,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C30H48O4,"['[O;H,-]C(=O)']"
C16939,96023428,Crataegolic acid; Masilinic acid,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,C30H48O4,"['[O;H,-]C(=O)']"
C08617,10810,Asiatic acid,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,C30H48O5,"['[O;H,-]C(=O)']"
C17890,103061384,Euscaphic acid,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,C30H48O5,"['[O;H,-]C(=O)']"
C03428,6255,Presqualene diphosphate,CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CCC=C(C)C,C30H52O7P2,['[P](=O)(O)(O)']
C17434,96023784,"di-trans,poly-cis-Hexaprenyl diphosphate; ditrans,tricis-Hexaprenyl diphosphate",CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O,C30H52O7P2,['[P](=O)(O)(O)']
C01230,4452,all-trans-Hexaprenyl diphosphate,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,C30H52O7P2,['[P](=O)(O)(O)']
C01191,4417,Dolichyl D-xylosyl phosphate,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,C30H53O8P,['[P](=O)(O)(O)']
C22177,405226368,"2-O-Sulfo-2'-stearoyl-alpha,alpha-trehalose",CCCCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OS(=O)(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O,C30H56O15S,['O=S(=O)(O)']
C22026,384585086,(R)-3-(Tetradecanoyloxy)hexadecanoic acid,CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCCCC)CC(=O)O,C30H58O4,"['[O;H,-]C(=O)']"
C12609,582999,Novobiocin sodium,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],C31H35N2NaO11,['[O-]']
C16950,96023437,Dehydroeburicoic acid; Dehydrotrametenolic acid,C=C(CC[C@@H](C(=O)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,C31H48O3,"['[O;H,-]C(=O)']"
C06694,8919,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,C31H48O6,"['[O;H,-]C(=O)']"
C22116,405226308,"3beta-Hydroxy-4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(24(1))-en-4alpha-carboxylate",C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@](C)(C(=O)O)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C,C31H50O3,"['[O;H,-]C(=O)']"
C14495,17395495,Eburicoic acid,C=C(CCC(C(=O)O)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3)C(C)C,C31H50O3,"['[O;H,-]C(=O)']"
C04738,7309,UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine; UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine; UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine,CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O,C31H53N3O19P2,['[P](=O)(O)(O)']
C01246,4467,Dolichyl beta-D-glucosyl phosphate,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C31H55O9P,['[P](=O)(O)(O)']
C22506,,Archaeal dolichyl alpha-D-glucosyl phosphate; Dolichyl alpha-D-glucosyl phosphate,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC[C@H](C)CCOP(=O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C31H55O9P,['[P](=O)(O)(O)']
C03862,6598,Dolichyl phosphate D-mannose; Dolichyl D-mannosyl phosphate; Dolichyl beta-D-mannosyl phosphate,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,C31H55O9P,['[P](=O)(O)(O)']
C06691,8916,Actinorhodin; Actinorhodine,C[C@H]1O[C@H](CC(=O)O)CC2=C1C(=O)c1c(O)c(-c3cc(O)c4c(c3O)C(=O)C3=C(C[C@@H](CC(=O)O)O[C@@H]3C)C4=O)cc(O)c1C2=O,C32H26O14,"['[O;H,-]C(=O)']"
C13704,586293,"TS-TM-calix(4)arene; 5,11,17,23-Tetrasulfonato-25,26,27,28-tetramethoxy-calix(4)arene",COc1c2cc(S(=O)(=O)O)cc1Cc1cc(S(=O)(=O)O)cc(c1OC)Cc1cc(S(=O)(=O)O)cc(c1OC)Cc1cc(S(=O)(=O)O)cc(c1OC)C2,C32H32O16S4,['O=S(=O)(O)']
C17466,96023814,Parishin C,O=C(CC(O)(CC(=O)OCc1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)C(=O)O)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,C32H40O19,"['[O;H,-]C(=O)']"
C17465,96023813,Parishin B,O=C(O)CC(O)(CC(=O)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)C(=O)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,C32H40O19,"['[O;H,-]C(=O)']"
C06740,8962,Glucosyl-limonin; Limonin 17-beta-D-glucoside,CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@@](C)([C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c4ccoc4)[C@@]4(O[C@@H]4C(=O)O)[C@]2(C)C(=O)C[C@@H]13,C32H42O14,"['[O;H,-]C(=O)']"
C19869,135626336,beta-D-Gentiobiosyl crocetin,CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,C32H44O14,"['[O;H,-]C(=O)']"
C04806,7368,17alpha-(N-Acetyl-D-glucosaminyl)-estradiol 3-D-glucuronoside,CC(=O)N[C@H]1[C@H](O[C@@H]2CCC3C4CCc5cc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)ccc5C4CCC32C)O[C@H](CO)[C@@H](O)[C@@H]1O,C32H45NO13,"['[O;H,-]C(=O)']"
C15842,47205163,Lipomycin; alpha-Lipomycin,CC(/C=C/C=C/C=C/C=C/C(=O)C1=C(O)C(CCC(=O)O)N(C)C1=O)=C\C(C)C(O[C@H]1C[C@H](O)[C@H](O)[C@@H](C)O1)C(C)C,C32H45NO9,"['[O;H,-]C(=O)']"
C17734,96024064,Acetoxolone; Acetylglycyrrhetinic acid,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,C32H48O5,"['[O;H,-]C(=O)']"
C16793,96023317,Corynomycolic acid,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](CCCCCCCCCCCCCC)C(=O)O,C32H64O3,"['[O;H,-]C(=O)']"
C07710,9912,Telmisartan,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,C33H30N4O2,"['[O;H,-]C(=O)']"
C18157,96024374,8-Ethyl-12-methyl-3-vinylbacteriochlorophyllide d,C=Cc1c(C)c2n3c1/C=C1\N=C(/C=c4/c(C)c5c(n4[Mg]3)=C(CC5=O)C3=N/C(=C\2)[C@@H](C)[C@@H]3CCC(=O)O)C(CC)=C1C,C33H32MgN4O3,"['[O;H,-]C(=O)']"
C21431,329728054,8-Ethyl-12-methylbacteriochlorophyllide d,CCC1=C(C)/C2=C/c3c(C(C)O)c(C)c4n3[Mg]n3c5c(c(C)/c3=C/C1=N2)C(=O)CC=5C1=N/C(=C\4)[C@@H](C)[C@@H]1CCC(=O)O,C33H34MgN4O4,"['[O;H,-]C(=O)']"
C18064,96024283,Pyropheophorbide a,C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4)[C@@H](CCC(=O)O)[C@@H]3C,C33H34N4O3,"['[O;H,-]C(=O)']"
C21724,350078301,Biliverdin-IX-beta,C=CC1=C(C)/C(=C/c2[nH]c(/C=C3\N=C(/C=C4\NC(=O)C(C)=C4CCC(=O)O)C(CCC(=O)O)=C3C)c(C)c2C=C)NC1=O,C33H34N4O6,"['[O;H,-]C(=O)']"
C00500,3783,Biliverdin; Biliverdin IX alpha,C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O,C33H34N4O6,"['[O;H,-]C(=O)']"
C21723,350078300,Biliverdin-IX-delta,C=CC1=C(C)/C(=C/C2=C(C=C)C(C)C(=O)N2)N=C1/C=c1\[nH]/c(=C\C2=NC(=O)C(C)=C2CCC(=O)O)c(CCC(=O)O)c1C,C33H34N4O6,"['[O;H,-]C(=O)']"
C20667,172232388,15-Oxo-beta-bilirubin; beta-Staphylobilin,C=CC1=C(C)/C(=C/c2[nH]c(C(=O)c3[nH]c(/C=C4\NC(=O)C(C)=C4CCC(=O)O)c(CCC(=O)O)c3C)c(C)c2C=C)NC1=O,C33H34N4O7,"['[O;H,-]C(=O)']"
C20666,172232387,5-Oxo-delta-bilirubin; delta-Staphylobilin,C=CC1=C(C)C(=O)N/C1=C\c1[nH]c(C(=O)c2[nH]c(/C=C3\NC(=O)C(C)=C3CCC(=O)O)c(CCC(=O)O)c2C)c(C=C)c1C,C33H34N4O7,"['[O;H,-]C(=O)']"
C04900,7450,Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide,O=C(O)[C@H]1O[C@@H](Oc2ccc(-c3cc(=O)c4c(O)cc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4o3)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,C33H34O24,"['[O;H,-]C(=O)']"
C06834,9052,Atorvastatin,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,C33H35FN2O5,"['[O;H,-]C(=O)']"
C00486,3769,Bilirubin,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,C33H36N4O6,"['[O;H,-]C(=O)']"
C05913,8201,(3Z)-Phytochromobilin,C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)[C@H](C)\C4=C\C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O,C33H36N4O6,"['[O;H,-]C(=O)']"
